entity_id,name,label,description,doc_id,chunk_id,all_labels,source
ENT_000260,船舶发动机系统_易燃物积聚,FaultCause,发动机室内燃油机油油脂积聚引发火灾的原因,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000261,船舶发动机系统_沃尔沃遍达 EVC 系统_冷态发动机空转,FaultCause,在发动机未暖机状态下长时间怠速运行的操作行为,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000262,船舶发动机系统_沃尔沃遍达 EVC 系统_排气管进水,FaultCause,发动机静止时水通过排气管倒灌进入发动机内部,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000263,船舶发动机系统_沃尔沃遍达 EVC 系统_过度的船头向上纵倾,FaultCause,驱动装置向上调整角度过大导致的不稳定状态,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000264,船舶发动机系统_沃尔沃遍达 EVC 系统_长期阳光暴露,FaultCause,长期暴露于强烈阳光下导致设备损坏的原因,D8操作手册,D8操作手册::chunk_11,,D8操作手册.md
ENT_000265,船舶发动机系统_沃尔沃遍达 EVC 系统_高速换档操作,FaultCause,在高发动机转速下进行前进挡与倒档切换的危险操作,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000266,船舶发动机系统_海水系统_过滤器堵塞,FaultCause,海水过滤器被杂质堵塞导致水流不畅,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000267,船舶发动机系统_湍流低压吸入,FaultCause,船尾移动形成的低气压区域导致废气回流的原因,D8操作手册,D8操作手册::chunk_7,,D8操作手册.md
ENT_000268,船舶发动机系统_热流体接触,FaultCause,接触热冷却剂或蒸汽导致的伤害原因,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000269,船舶发动机系统_燃油系统_十六烷值不足,FaultCause,燃油可燃性低导致发动机稳定性降低,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000270,船舶发动机系统_燃油系统_燃油密度异常,FaultCause,燃油密度不足或过大导致功率降低或设备损坏,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000271,船舶发动机系统_燃油系统_燃油润滑性不足,FaultCause,燃油润滑性差导致喷射系统过度磨损,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000272,船舶发动机系统_燃油系统_燃油箱真菌滋生,FaultCause,FAME 燃料吸湿导致真菌细菌氧化问题,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000273,船舶发动机系统_燃油系统_生物柴油腐蚀,FaultCause,生物柴油对密封件软管等材料产生腐蚀性,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000274,船舶发动机系统_燃油质量错误,FaultCause,使用非推荐燃油导致燃料控制机构异常,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000275,船舶发动机系统_燃油高压管弯曲,FaultCause,违规弯曲或拉直高压油管导致开裂,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000276,船舶发动机系统_电气系统_电弧焊操作,FaultCause,未隔离情况下进行焊接导致设备损坏的原因,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000277,船舶发动机系统_电池极性错误连接,FaultCause,电池正负极电缆接反导致设备损坏,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000278,船舶发动机系统_电池附近明火,FaultCause,电池周围存在明火或火花引发爆炸,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000279,船舶发动机系统_电解液接触眼睛,FaultCause,电池电解质溅入眼部造成化学伤害,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000280,船舶发动机系统_站立或踏上发动机,FaultCause,人员站在或踏上发动机及其部件导致的过载行为,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000281,船舶发动机系统_起动时触碰电池接头,FaultCause,启动期间接触电池端子产生火花,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000282,船舶发动机系统_运行中断电,FaultCause,发动机运行时用主开关断开电流的操作,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000283,船舶发动机系统_进气口异物,FaultCause,入口管中含有工具或零件等异物,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000284,船舶发动机系统_高压水枪冲洗电气部件,FaultCause,使用高压清洗器不当导致电气部件损坏的原因,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000285,船舶发动机系统_高温表面接触,FaultCause,人员误触运转中或刚停止的发动机高温部件,D8操作手册,D8操作手册::chunk_0,,D8操作手册.md
ENT_000286,FaultPhenomenon_AirLock,FaultPhenomenon,冷却系统气锁，因加注不当导致空气夹带影响循环,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25,,D16维护保养手册.md
ENT_000287,FaultPhenomenon_BatteryExplosion,FaultPhenomenon,错误连接电池引起的火花导致电池爆炸,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000288,FaultPhenomenon_BatteryFreezeDamage,FaultPhenomenon,电池冻结破裂，因存储期间充电不足导致；电池因放电或寒冷天气导致的冻结和爆裂故障,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29;D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
ENT_000289,FaultPhenomenon_BeltDamage,FaultPhenomenon,传动皮带损坏，表现为破裂或磨损导致驱动失效,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25,,D16维护保养手册.md
ENT_000290,FaultPhenomenon_Burns,FaultPhenomenon,热流体热表面或热油导致的灼伤伤害,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000291,FaultPhenomenon_ChargeAirCoolerInternalLeak,FaultPhenomenon,增压空气冷却器内部泄漏，表现为进气歧管排水孔出水,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000292,FaultPhenomenon_ChargeAirLeak,FaultPhenomenon,增压空气管路连接处出现裂缝或泄漏,D16维护保养手册,D16维护保养手册::chunk_17,,D16维护保养手册.md
ENT_000293,FaultPhenomenon_CoolingSystemOverheating,FaultPhenomenon,冷却系统过热，常由过滤器堵塞引起,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000294,FaultPhenomenon_Corrosion,FaultPhenomenon,冷却系统内部发生腐蚀或石灰沉积现象；系统腐蚀，因冷却剂浓度不当或混合引起,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_7;D16维护保养手册::chunk_8,,D16维护保养手册.md
ENT_000295,FaultPhenomenon_ElectronicComponentDamage,FaultPhenomenon,交流发电机和电子装置损坏现象；电气部件因高压水冲洗损坏,D16维护保养手册,D16维护保养手册::chunk_1;D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000296,FaultPhenomenon_EngineFailure,FaultPhenomenon,污物进入系统引起的发动机故障,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000297,FaultPhenomenon_FreezeDamage,FaultPhenomenon,因防冻保护不足导致冷却系统冻结损坏,D16维护保养手册,D16维护保养手册::chunk_7;D16维护保养手册::chunk_8,,D16维护保养手册.md
ENT_000298,FaultPhenomenon_FuelFilterMicrobeBlockage,FaultPhenomenon,燃油过滤器微生物阻塞，因 FAME 燃料长期存储滋生,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000299,FaultPhenomenon_FuelLeak,FaultPhenomenon,发动机机油系统安装后可能出现的泄漏异常现象；燃油系统管路或连接处出现燃油泄漏,D16维护保养手册,D16维护保养手册::chunk_12;D16维护保养手册::chunk_17,,D16维护保养手册.md
ENT_000300,FaultPhenomenon_FuelPipeCracking,FaultPhenomenon,燃油高压管弯曲或拉直导致的开裂,D16维护保养手册,D16维护保养手册::chunk_1,,D16维护保养手册.md
ENT_000301,FaultPhenomenon_FuelSystemAirLock,FaultPhenomenon,燃油系统管路或过滤器内积聚空气导致发动机供油中断,D16维护保养手册,D16维护保养手册::chunk_14;D16维护保养手册::chunk_15;D16维护保养手册::chunk_16,,D16维护保养手册.md
ENT_000302,FaultPhenomenon_ImpellerDamage,FaultPhenomenon,叶轮损坏，出现裂缝或缺失导致泵水能力下降,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25,,D16维护保养手册.md
ENT_000303,FaultPhenomenon_LowBoostPressure,FaultPhenomenon,发动机增压压力过低导致性能受损,D16维护保养手册,D16维护保养手册::chunk_17,,D16维护保养手册.md
ENT_000304,FaultPhenomenon_MaterialOrPersonnelDamage,FaultPhenomenon,因非专业操作导致的材料或人员损坏现象,D16维护保养手册,D16维护保养手册::chunk_13,,D16维护保养手册.md
ENT_000305,FaultPhenomenon_PropellerShaftSealLeak,FaultPhenomenon,螺旋桨轴密封泄漏，导致水进入船舱,D16维护保养手册,D16维护保养手册::chunk_26;D16维护保养手册::chunk_27;D16维护保养手册::chunk_28;D16维护保养手册::chunk_29,,D16维护保养手册.md
ENT_000306,FaultPhenomenon_SCRFaultCode,FaultPhenomenon,SCR 系统维修后需删除的故障代码,D16维护保养手册,D16维护保养手册::chunk_18;D16维护保养手册::chunk_19;D16维护保养手册::chunk_20;D16维护保养手册::chunk_21,,D16维护保养手册.md
ENT_000307,FaultPhenomenon_SCRLeak,FaultPhenomenon,SCR 系统维修后需检查的泄漏现象,D16维护保养手册,D16维护保养手册::chunk_18;D16维护保养手册::chunk_19;D16维护保养手册::chunk_20;D16维护保养手册::chunk_21,,D16维护保养手册.md
ENT_000308,FaultPhenomenon_UnplannedDowntime,FaultPhenomenon,因未规划保养导致的非计划停机现象,D16维护保养手册,D16维护保养手册::chunk_13,,D16维护保养手册.md
ENT_000309,FaultPhenomenon_VacuumPumpContamination,FaultPhenomenon,真空泵内部混入机油或杂质导致抽吸效率下降或损坏,D16维护保养手册,D16维护保养手册::chunk_14;D16维护保养手册::chunk_15;D16维护保养手册::chunk_16,,D16维护保养手册.md
ENT_000310,FaultPhenomenon_WaterIngress,FaultPhenomenon,进水危险，维修海水系统时未关闭阀门导致船舱进水；设备内部进水导致的异常现象,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
ENT_000311,沃尔沃遍达发动机系统_IPS 驱动装置_排气板损坏,FaultPhenomenon,排气板白色塑料部分磨损或密封件损坏的异常状态,D8维护保养手册,D8维护保养手册::chunk_16,,D8维护保养手册.md
ENT_000312,沃尔沃遍达发动机系统_IPS 驱动装置_电偶腐蚀,FaultPhenomenon,IPS 装置因电化学作用导致的金属腐蚀现象,D8维护保养手册,D8维护保养手册::chunk_17,,D8维护保养手册.md
ENT_000313,沃尔沃遍达发动机系统_人身伤害事故,FaultPhenomenon,因接触旋转部件热表面或化学分解导致的人员受伤；人员受伤故障现象,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_13;D8维护保养手册::chunk_2;D8维护保养手册::chunk_3,,D8维护保养手册.md
ENT_000314,沃尔沃遍达发动机系统_传动装置故障,FaultPhenomenon,传动系统因润滑或机械问题导致的功能失效,D8维护保养手册,D8维护保养手册::chunk_7;D8维护保养手册::chunk_8;D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000315,沃尔沃遍达发动机系统_冷却液泄漏,FaultPhenomenon,冷却系统常见故障现象，需调查原因后修复,D8维护保养手册,D8维护保养手册::chunk_11;D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000316,沃尔沃遍达发动机系统_冷却液烫伤,FaultPhenomenon,人员被喷出的蒸汽或热冷却剂灼伤,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5,,D8维护保养手册.md
ENT_000317,沃尔沃遍达发动机系统_冷却系统腐蚀,FaultPhenomenon,因冷却剂不当导致的冷却管路或部件化学腐蚀,D8维护保养手册,D8维护保养手册::chunk_7;D8维护保养手册::chunk_8;D8维护保养手册::chunk_9,,D8维护保养手册.md
ENT_000318,沃尔沃遍达发动机系统_发动机冷却系统冷冻破裂,FaultPhenomenon,充电不足的电池在冰冻温度下发生的物理损坏现象；因冷却剂不合适或残余水导致的发动机内部冷冻破裂,D8维护保养手册,D8维护保养手册::chunk_21;D8维护保养手册::chunk_22;D8维护保养手册::chunk_24;D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27,,D8维护保养手册.md
ENT_000319,沃尔沃遍达发动机系统_发动机磨损,FaultPhenomenon,发动机部件磨损故障现象,D8维护保养手册,D8维护保养手册::chunk_13,,D8维护保养手册.md
ENT_000320,沃尔沃遍达发动机系统_发动机过热,FaultPhenomenon,发动机温度过高故障现象；因冷却系统故障导致发动机温度过高的异常状态,D8维护保养手册,D8维护保养手册::chunk_13;D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000321,沃尔沃遍达发动机系统_排气软管泄漏,FaultPhenomenon,排气软管出现磨损裂缝或泄漏的故障现象,D8维护保养手册,D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000322,沃尔沃遍达发动机系统_曲轴箱通风不畅,FaultPhenomenon,曲轴箱通风受阻故障现象,D8维护保养手册,D8维护保养手册::chunk_13,,D8维护保养手册.md
ENT_000323,沃尔沃遍达发动机系统_机械部件损坏,FaultPhenomenon,因异物进入入口管导致的发动机内部机械损伤,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_2;D8维护保养手册::chunk_3,,D8维护保养手册.md
ENT_000324,沃尔沃遍达发动机系统_气蚀,FaultPhenomenon,发动机内部因冷却剂化学成分不合适导致的气蚀现象,D8维护保养手册,D8维护保养手册::chunk_24;D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27,,D8维护保养手册.md
ENT_000325,沃尔沃遍达发动机系统_活塞卡死,FaultPhenomenon,活塞因缺油卡死故障现象,D8维护保养手册,D8维护保养手册::chunk_13,,D8维护保养手册.md
ENT_000326,沃尔沃遍达发动机系统_海水过滤器堵塞,FaultPhenomenon,过滤器因污染物或水草积聚导致堵塞的现象,D8维护保养手册,D8维护保养手册::chunk_15,,D8维护保养手册.md
ENT_000327,沃尔沃遍达发动机系统_消音器堵塞,FaultPhenomenon,消音器被机油堵塞故障现象,D8维护保养手册,D8维护保养手册::chunk_13,,D8维护保养手册.md
ENT_000328,沃尔沃遍达发动机系统_涡轮增压器叶轮损坏,FaultPhenomenon,涡轮增压器压缩机或涡轮叶轮损坏的故障现象,D8维护保养手册,D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000329,沃尔沃遍达发动机系统_火灾或爆炸风险,FaultPhenomenon,因燃油泄漏火花或起动气体使用不当引发的灾难性故障,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_2;D8维护保养手册::chunk_3,,D8维护保养手册.md
ENT_000330,沃尔沃遍达发动机系统_燃油中含水,FaultPhenomenon,燃油滤清器或油箱中出现水分的故障现象,D8维护保养手册,D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000331,沃尔沃遍达发动机系统_燃油泄漏,FaultPhenomenon,燃油系统常见故障现象，易引发火灾风险；润滑系统常见故障现象，易引发火灾风险,D8维护保养手册,D8维护保养手册::chunk_11;D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000332,沃尔沃遍达发动机系统_燃油管路开裂,FaultPhenomenon,燃油高压管因物理变形产生裂纹,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5,,D8维护保养手册.md
ENT_000333,沃尔沃遍达发动机系统_燃油过滤器阻塞,FaultPhenomenon,因微生物滋生或杂质导致的燃油过滤器堵塞现象,D8维护保养手册,D8维护保养手册::chunk_21;D8维护保养手册::chunk_22,,D8维护保养手册.md
ENT_000334,沃尔沃遍达发动机系统_电子装置损坏,FaultPhenomenon,交流发电机和电子控制模块因不当操作导致的硬件损坏,D8维护保养手册,D8维护保养手册::chunk_0;D8维护保养手册::chunk_1;D8维护保养手册::chunk_2;D8维护保养手册::chunk_3,,D8维护保养手册.md
ENT_000335,沃尔沃遍达发动机系统_电线损坏,FaultPhenomenon,电气系统常见故障现象，包括损坏或松动,D8维护保养手册,D8维护保养手册::chunk_11;D8维护保养手册::chunk_12,,D8维护保养手册.md
ENT_000336,沃尔沃遍达发动机系统_组件故障,FaultPhenomenon,系统组件因污物或维护不当导致功能失效,D8维护保养手册,D8维护保养手册::chunk_4;D8维护保养手册::chunk_5,,D8维护保养手册.md
ENT_000337,沃尔沃遍达发动机系统_过滤器压降超标,FaultPhenomenon,燃油过滤器压力表显示压降超过标准值的故障现象,D8维护保养手册,D8维护保养手册::chunk_14,,D8维护保养手册.md
ENT_000338,沃尔沃遍达发动机系统_霉菌滋生,FaultPhenomenon,冬季贮存通风不良导致发动机舱形成霉菌,D8维护保养手册,D8维护保养手册::chunk_24;D8维护保养手册::chunk_25;D8维护保养手册::chunk_26;D8维护保养手册::chunk_27,,D8维护保养手册.md
ENT_000339,船舶发动机系统_一氧化碳中毒,FaultPhenomenon,因废气吸入导致的船上人员中毒危险症状,D8操作手册,D8操作手册::chunk_7,,D8操作手册.md
ENT_000340,船舶发动机系统_人身伤害,FaultPhenomenon,因化学品接触、高温烫伤或旋转部件导致的身体损伤,D8操作手册,D8操作手册::chunk_0,,D8操作手册.md
ENT_000341,船舶发动机系统_传动皮带破裂,FaultPhenomenon,传动皮带断裂或裂纹严重故障,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000342,船舶发动机系统_传动皮带磨损,FaultPhenomenon,传动皮带表面磨损或老化现象,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000343,船舶发动机系统_冷却剂泄漏,FaultPhenomenon,冷却系统冷却剂外泄现象，需起动前目视检查,D8操作手册,D8操作手册::chunk_21,,D8操作手册.md
ENT_000344,船舶发动机系统_冷却系统_高温流体烫伤,FaultPhenomenon,因高温蒸气或热流体喷出导致的人身伤害症状,D8操作手册,D8操作手册::chunk_23;D8操作手册::chunk_24,,D8操作手册.md
ENT_000345,船舶发动机系统_发动机超速,FaultPhenomenon,因燃油质量错误导致燃料控制机构结合引发的故障,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000346,船舶发动机系统_存储_冻结爆炸,FaultPhenomenon,长期存储中因电池冻结导致的爆裂现象,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000347,船舶发动机系统_废气排放增加,FaultPhenomenon,发动机排气烟度异常增加的故障现象,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000348,船舶发动机系统_机械损坏,FaultPhenomenon,因异物进入入口管导致的发动机机械结构损伤；发动机机械部件发生的物理损坏现象,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_10;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000349,船舶发动机系统_沃尔沃遍达 EVC 系统_乘客被抛出船外,FaultPhenomenon,因船舶剧烈运动导致人员落水的危险现象,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000350,船舶发动机系统_沃尔沃遍达 EVC 系统_功能故障,FaultPhenomenon,屏幕或系统功能无法正常工作的异常状态；系统检测到故障时在显示屏上呈现的警报信息,D8操作手册,D8操作手册::chunk_11,,D8操作手册.md
ENT_000351,船舶发动机系统_沃尔沃遍达 EVC 系统_发动机熄火,FaultPhenomenon,发动机在运行过程中非正常停止运转的故障现象,D8操作手册,D8操作手册::chunk_18,,D8操作手册.md
ENT_000352,船舶发动机系统_沃尔沃遍达 EVC 系统_屏幕损坏,FaultPhenomenon,显示屏因环境因素导致的物理或功能损坏,D8操作手册,D8操作手册::chunk_11,,D8操作手册.md
ENT_000353,船舶发动机系统_沃尔沃遍达 EVC 系统_意外船舶移动,FaultPhenomenon,船舶在非预期情况下继续移动或偏离航线的异常现象,D8操作手册,D8操作手册::chunk_13,,D8操作手册.md
ENT_000354,船舶发动机系统_沃尔沃遍达 EVC 系统_无法正常停止发动机,FaultPhenomenon,因控制系统失效导致无法通过常规面板停止发动机的异常状态,D8操作手册,D8操作手册::chunk_19,,D8操作手册.md
ENT_000355,船舶发动机系统_沃尔沃遍达 EVC 系统_自动转向倾向,FaultPhenomenon,船舶在特定纵倾下出现非预期的自动转向现象,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000356,船舶发动机系统_沃尔沃遍达 EVC 系统_螺旋桨气蚀,FaultPhenomenon,因纵倾不当导致螺旋桨周围产生气泡的现象,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000357,船舶发动机系统_沃尔沃遍达 EVC 系统_起动马达过热,FaultPhenomenon,因起动马达接合时间过长导致的过热异常现象,D8操作手册,D8操作手册::chunk_17,,D8操作手册.md
ENT_000358,船舶发动机系统_沃尔沃遍达 EVC 系统_速度计显示错误,FaultPhenomenon,速度计显示数值与实际不符的异常现象,D8操作手册,D8操作手册::chunk_11,,D8操作手册.md
ENT_000359,船舶发动机系统_沃尔沃遍达 EVC 系统_驱动器冷却剂入口离开水面,FaultPhenomenon,浅水运行时冷却器进水口暴露导致过热的现象,D8操作手册,D8操作手册::chunk_12,,D8操作手册.md
ENT_000360,船舶发动机系统_海上事故,FaultPhenomenon,因保养不充分或安全设备缺乏导致的整体安全事故,D8操作手册,D8操作手册::chunk_7,,D8操作手册.md
ENT_000361,船舶发动机系统_海水系统_发动机过热,FaultPhenomenon,因冷却不充分导致的发动机温度异常升高,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000362,船舶发动机系统_火灾爆炸,FaultPhenomenon,因燃油蒸汽或电池氢气遇火花导致的严重事故,D8操作手册,D8操作手册::chunk_0,,D8操作手册.md
ENT_000363,船舶发动机系统_灼伤,FaultPhenomenon,接触热流体热表面或热油导致的人身伤害症状,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000364,船舶发动机系统_燃油泄漏,FaultPhenomenon,燃料系统出现的异常泄漏症状，易引发火灾；润滑系统机油外泄现象，需起动前目视检查,D8操作手册,D8操作手册::chunk_0;D8操作手册::chunk_21,,D8操作手册.md
ENT_000365,船舶发动机系统_燃油消耗增加,FaultPhenomenon,发动机燃油消耗量异常升高的故障现象,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000366,船舶发动机系统_燃油渗入组织,FaultPhenomenon,高压燃油喷射导致的人体组织感染风险,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000367,船舶发动机系统_燃油系统_功率降低,FaultPhenomenon,发动机输出功率下降的异常症状,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000368,船舶发动机系统_燃油系统_油漆损坏,FaultPhenomenon,生物柴油泄漏导致船体油漆表面损坏,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000369,船舶发动机系统_燃油系统_油稀释,FaultPhenomenon,高 FAME 柴油可能导致润滑油被稀释,D8操作手册,D8操作手册::chunk_26,,D8操作手册.md
ENT_000370,船舶发动机系统_燃油高压管开裂,FaultPhenomenon,燃油高压管路因应力产生的裂纹故障,D8操作手册,D8操作手册::chunk_5;D8操作手册::chunk_6,,D8操作手册.md
ENT_000371,船舶发动机系统_环境污染,FaultPhenomenon,因有害废物未妥善处理导致的环境负面影响,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000372,船舶发动机系统_电子装置损坏,FaultPhenomenon,因运行中断电导致的交流发电机或电子元件损伤,D8操作手册,D8操作手册::chunk_1;D8操作手册::chunk_2;D8操作手册::chunk_3;D8操作手册::chunk_4,,D8操作手册.md
ENT_000373,船舶发动机系统_电气系统_起动器电池低电量报警,FaultPhenomenon,电池电量耗尽导致功能丧失的报警信号,D8操作手册,D8操作手册::chunk_25,,D8操作手册.md
ENT_000374,船舶发动机系统_过载损坏,FaultPhenomenon,因产品或部件外加负荷导致的性能故障或损坏,D8操作手册,D8操作手册::chunk_10;D8操作手册::chunk_8;D8操作手册::chunk_9,,D8操作手册.md
ENT_000375,CoolingSystem_CoolantCapacity_D16,Parameter,D16发动机热交换器及散热器冷却型的冷却剂容量参数,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000376,CoolingSystem_CoolantConcentration,Parameter,冷却剂混合浓度参数，建议范围 40-60%；冷却剂浓度参数，影响防冻和防腐性能；冷却液中防冻剂浓度的关键参数,D16维护保养手册,D16维护保养手册::chunk_22;D16维护保养手册::chunk_23;D16维护保养手册::chunk_24;D16维护保养手册::chunk_25;D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33;D16维护保养手册::chunk_7;D16维护保养手册::chunk_8,,D16维护保养手册.md
ENT_000377,CoolingSystem_CoolantSpec_VCSYellow,Parameter,VCS黄色冷却剂浓缩型及已混合型的规格参数,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000378,CoolingSystem_CoolantType,Parameter,冷却剂类型参数，如 VCS 黄色或绿色,D16维护保养手册,D16维护保养手册::chunk_7;D16维护保养手册::chunk_8,,D16维护保养手册.md
ENT_000379,DriveSystem_SteeringGearOilCapacity,Parameter,操舵器的机油容量参数,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000380,DriveSystem_SteeringGearOilSpec,Parameter,操舵器使用的ATF/Dextron机油规格参数,D16维护保养手册,D16维护保养手册::chunk_10,,D16维护保养手册.md
ENT_000381,ElectricalSystem_BatteryTerminalTorque,Parameter,蓄电池电缆端子紧固的扭矩规格参数,D16维护保养手册,D16维护保养手册::chunk_30;D16维护保养手册::chunk_31;D16维护保养手册::chunk_32;D16维护保养手册::chunk_33,,D16维护保养手册.md
